Municipality,Cluster,Benefit_Type,Rate_2023,Rate_2024,Rate_2025,Cumulative_Change_Pct,Trend,Z_Score
טמרה,2.0,הבטחת_הכנסה,19.31853427267491,16.8169738160589,14.328485885372112,-25.830367443357073,↓ יורדת,0.5426046803824988
יאנוח-ג'ת,3.0,הבטחת_הכנסה,9.844322344322345,10.57843799234751,8.440693025322078,-14.258262477658523,↓ יורדת,-0.8755637311443071
יבנאל,3.0,הבטחת_הכנסה,17.873510540788267,11.43641354071363,12.408088235294118,-30.578337104072396,↓ יורדת,0.050408563235949624
יבנה,7.0,הבטחת_הכנסה,8.034188034188034,6.97321879737241,5.707954202061579,-28.9541870594463,↓ יורדת,0.020513341821951355
יהוד,8.0,הבטחת_הכנסה,,3.893990468441241,,,N/A,
יהוד-מונוסון,,הבטחת_הכנסה,4.666355576294913,,3.3848847388386343,-27.461920046688064,↓ יורדת,
יפיע,3.0,הבטחת_הכנסה,16.2202015237159,15.70977407077496,13.215859030837004,-18.522226672006408,↓ יורדת,0.23893865345791243
יקנעם עילית,7.0,הבטחת_הכנסה,7.592644190582335,6.080707573244887,5.058203991130821,-33.38020504892288,↓ יורדת,-0.1900897647329325
ירוחם,3.0,הבטחת_הכנסה,29.524246596298,24.1126254305826,20.67336089781453,-29.978362596366033,↓ יורדת,1.9794862290443873
ירושלים,2.0,הבטחת_הכנסה,11.240073543031057,10.23695187690272,9.23131142602161,-17.871432151392785,↓ יורדת,-0.41736807947773175
ירכא,3.0,הבטחת_הכנסה,14.755137141305331,12.60734514891285,9.764035801464605,-33.82619417252792,↓ יורדת,-0.5667014469946849
כאבול,2.0,הבטחת_הכנסה,17.39666872301049,14.6755609460279,12.596553773024361,-27.592150120310325,↓ יורדת,0.2164224664833723
כאוכב אבו אל-היג'א,2.0,הבטחת_הכנסה,27.73859896567936,24.52568255437297,22.872827081427268,-17.5415199962783,↓ יורדת,2.1517971584068234
כוכב יעקב,,הבטחת_הכנסה,8.526966531656363,8.625063419583967,,,N/A,
כסיפה,1.0,הבטחת_הכנסה,82.10589171974522,67.81774580335731,55.401405845357004,-32.52444534131549,↓ יורדת,1.1516588034133415
כסרא-סמיע,3.0,הבטחת_הכנסה,13.38199513381995,12.88353958298016,8.940397350993377,-33.19084888621312,↓ יורדת,-0.758934976895029
כעביה-טבאש-חג'אג'רה,2.0,הבטחת_הכנסה,14.233882221602009,10.52347544522396,7.667900581702803,-46.12923963874286,↓ יורדת,-0.7118119591183317
כפר ורדים,9.0,הבטחת_הכנסה,4.783163265306123,,,,N/A,
"כפר חב""ד",,הבטחת_הכנסה,5.021760964178106,,,,N/A,
כפר יאסיף,5.0,הבטחת_הכנסה,19.69924812030075,19.54887218045113,15.158405335758678,-23.05084314290442,↓ יורדת,0.5076292244847574
כפר יונה,7.0,הבטחת_הכנסה,4.094631483166515,3.861492688485155,2.7622575177349487,-32.53953306687315,↓ יורדת,-0.9342733781376062
כפר כנא,2.0,הבטחת_הכנסה,16.923500275178867,15.76028138528138,13.151776818332781,-22.286899255575083,↓ יורדת,0.320990007459916
כפר מנדא,2.0,הבטחת_הכנסה,25.05921002368401,20.20126723816623,16.521675561079025,-34.06944773812093,↓ יורדת,0.9556575124320429
כפר מצר,,הבטחת_הכנסה,18.16051552431166,15.50832854681218,10.135135135135135,-44.19136878814299,↓ יורדת,
כפר סבא,8.0,הבטחת_הכנסה,3.1694818751186182,2.2550499742007,2.1659127501341717,-31.663507302652988,↓ יורדת,-0.09793231995446938
כפר קאסם,3.0,הבטחת_הכנסה,6.753280164651402,5.352981925813967,5.794957154306147,-14.19048206176003,↓ יורדת,-1.4930666480836141
כפר קרע,4.0,הבטחת_הכנסה,10.520398329585609,7.731755424063116,7.317452903627588,-30.445096522159748,↓ יורדת,-0.6583317285581611
כרמיאל,6.0,הבטחת_הכנסה,16.268334450152633,13.661618083568,12.81457464875714,-21.22995326889833,↓ יורדת,0.8549485595148656
לוד,3.0,הבטחת_הכנסה,17.57484765521505,15.54695439704197,13.6857106928784,-22.12899388167732,↓ יורדת,0.34859992955798486
לקיה,1.0,הבטחת_הכנסה,52.318668252080855,44.25569959767546,35.916622127204704,-31.35027452504737,↓ יורדת,0.16620584953671272
מבשרת ציון,8.0,הבטחת_הכנסה,6.714255424411619,5.369506853186379,5.619146722164412,-16.310203187469202,↓ יורדת,2.9020964432144947
מג'ד אל-כרום,2.0,הבטחת_הכנסה,16.61747722314898,13.42324983943481,9.352425180598555,-43.71934406764129,↓ יורדת,-0.3945582058574596
מג'דל שמס,3.0,הבטחת_הכנסה,17.139090309822016,16.55370177267988,12.617484228144715,-26.381832407324872,↓ יורדת,0.09928065126149968
מגאר,2.0,הבטחת_הכנסה,25.603371216958244,21.37616999747028,17.122221530415292,-33.12512877571963,↓ יורדת,1.0687609143666383
מגדל העמק,4.0,הבטחת_הכנסה,18.32262939176426,14.50560587825426,12.863358345419003,-29.795238061187412,↓ יורדת,0.018598746014769393
מודיעין עילית,1.0,הבטחת_הכנסה,2.2715301553858307,2.131795096871277,2.0061682187022787,-11.682078534347212,↓ יורדת,-1.548832790604778
מודיעין-מכבים-רעות,8.0,הבטחת_הכנסה,1.106392091081052,1.067824050153285,0.8035355564483728,-27.37334594797755,↓ יורדת,-1.2815100330336282
מוקייבלה,,הבטחת_הכנסה,21.210952564596994,19.14414414414414,16.15864854939405,-23.81931692985678,↓ יורדת,
מזכרת בתיה,8.0,הבטחת_הכנסה,2.9381851056616566,2.902109610447595,1.7656146546016334,,N/A,-0.44569497089738574
מזרעה,4.0,הבטחת_הכנסה,23.80038387715931,18.48286484405083,18.090839107005387,-23.98929697782414,↓ יורדת,0.6566624616518859
מייסר,,הבטחת_הכנסה,13.754045307443365,11.96172248803828,,,N/A,
מסעדה,2.0,הבטחת_הכנסה,20.078740157480315,18.05608912792932,14.525993883792049,-27.654853990525872,↓ יורדת,0.5798022100824761
מעיליא,7.0,הבטחת_הכנסה,,8.704557091653866,,,N/A,
מעלה אדומים,6.0,הבטחת_הכנסה,5.615908672436015,5.830903790087463,5.316646278347605,-5.328832991128385,↓ יורדת,-0.9329635597683629
מעלה עירון,2.0,הבטחת_הכנסה,21.370594883386417,15.46495280176742,13.902583316900019,-34.945267584909665,↓ יורדת,0.46239262027973077
מעלות-תרשיחא,5.0,הבטחת_הכנסה,18.674966651845263,18.66032265259089,14.073091659298557,-24.64194490056558,↓ יורדת,0.2784206634638273
מצפה רמון,3.0,הבטחת_הכנסה,25.380710659898476,19.95235259082787,22.607163828537875,-10.92777451556077,↓ יורדת,2.4308271824589527
משהד,2.0,הבטחת_הכנסה,16.71850699844479,13.95793499043977,10.924844603503484,-34.654185301834985,↓ יורדת,-0.098417701917122
נאעורה,,הבטחת_הכנסה,15.218458517427589,12.0889748549323,11.073663938372652,-27.23531147591905,↓ יורדת,
נהרייה,6.0,הבטחת_הכנסה,25.566030344971665,20.79136319024743,17.10656173292507,-33.08870598172628,↓ יורדת,1.8783906817249219
נוף הגליל,5.0,הבטחת_הכנסה,30.671785028790786,25.74959945067521,22.613926219210416,-26.271241800947266,↓ יורדת,2.08216868751921
נחף,2.0,הבטחת_הכנסה,14.504620423441338,12.43440565822496,9.599285634557429,-33.81911863723269,↓ יורדת,-0.3480659162218708
ניין,,הבטחת_הכנסה,,,12.0,,N/A,
נס ציונה,8.0,הבטחת_הכנסה,4.719056188762247,4.193123277824368,3.562522265764161,-24.507737919124697,↓ יורדת,1.115385037554937
נצרת,3.0,הבטחת_הכנסה,24.31308569268419,20.40159349724357,18.3130081300813,-24.678387755645158,↓ יורדת,1.4285904517870138
נשר,7.0,הבטחת_הכנסה,12.53267722589574,10.1010101010101,7.816818002368733,-37.62850617251059,↓ יורדת,0.7040579720108513
נתיבות,3.0,הבטחת_הכנסה,16.802522300830514,11.81808589215997,9.19679119256201,-45.26541296655544,↓ יורדת,-0.699093801217462
נתניה,6.0,הבטחת_הכנסה,11.98526673012457,9.818242177774088,8.899409455313252,-25.74708885748131,↓ יורדת,-0.0786388198977569
סאג'ור,3.0,הבטחת_הכנסה,7.042253521126761,5.005005005005005,,,N/A,
סולם,,הבטחת_הכנסה,20.88912694161757,14.87778958554729,9.498680738786279,-54.52811041201543,↓ יורדת,
סח'נין,3.0,הבטחת_הכנסה,29.47071148765601,24.14504981599497,21.36205146312398,-27.514300182160156,↓ יורדת,2.1402235262198106
סלמה,,הבטחת_הכנסה,20.544672718585765,14.34521055067099,11.185682326621924,-45.55434160553562,↓ יורדת,
סעוה,,הבטחת_הכנסה,105.32837670384139,72.86166842661035,66.05504587155964,-37.28656233135455,↓ יורדת,
ע'ג'ר,2.0,הבטחת_הכנסה,15.526164462334675,16.73173452314557,,,N/A,
עוזייר,,הבטחת_הכנסה,19.149929939280707,16.80290644868301,10.781671159029651,-43.69863914272564,↓ יורדת,
עומר,9.0,הבטחת_הכנסה,6.896551724137931,5.617977528089887,4.99092558983666,-27.631578947368425,↓ יורדת,0.7071067811865477
עיילבון,5.0,הבטחת_הכנסה,15.69634703196347,13.3941293815902,11.158798283261802,-28.90831057354662,↓ יורדת,-0.33705208474009457
עילוט,2.0,הבטחת_הכנסה,23.734470610050067,22.0854453294714,19.186356368804404,-19.16248445549833,↓ יורדת,1.457508294573934
עין מאהל,2.0,הבטחת_הכנסה,14.205186020293123,11.80532353268738,10.989010989010989,-22.640851212279784,↓ יורדת,-0.08633297092014838
עין נקובא,,הבטחת_הכנסה,,8.662175168431183,,,N/A,
עין קנייא,3.0,הבטחת_הכנסה,14.705882352941176,15.02732240437158,13.422818791946309,,N/A,0.2872421358932112
עכו,4.0,הבטחת_הכנסה,37.70051807003308,31.63634058200723,25.02311051608173,-33.62661364600241,↓ יורדת,1.5028120803331957
עמנואל,2.0,הבטחת_הכנסה,6.432246998284734,,,,N/A,
עספיא,4.0,הבטחת_הכנסה,10.242672549637568,6.674757281553398,7.072344187417121,-30.9521596717707,↓ יורדת,-0.6882495771994315
עפולה,5.0,הבטחת_הכנסה,20.46585588503784,16.12949352246404,12.740283429212852,-37.748592090267735,↓ יורדת,-0.0030565381606766726
עראבה,2.0,הבטחת_הכנסה,26.89176967138981,23.01820317087493,18.77044945755123,-30.20002146782799,↓ יורדת,1.3791787595296248
ערד,4.0,הבטחת_הכנסה,30.802681645225583,25.8862224387867,21.241226449944588,-31.040983072209304,↓ יורדת,1.0411971821817632
ערערה,3.0,הבטחת_הכנסה,15.864375145812271,10.14448201660006,10.848126232741617,-31.619580771164486,↓ יורדת,-0.3136795898723814
ערערה-בנגב,1.0,הבטחת_הכנסה,80.21653543307086,60.73526624976312,53.82796872158574,-32.89666721333605,↓ יורדת,1.07208141195813
עתלית,,הבטחת_הכנסה,6.280928816140083,5.035065635677036,4.492052522460263,-28.48107893028417,↓ יורדת,
פוריידיס,2.0,הבטחת_הכנסה,4.421606118546845,3.315963998105163,2.6834675067086686,-39.31011865908611,↓ יורדת,-1.6505516498038344
פסוטה,4.0,הבטחת_הכנסה,7.380073800738007,,,,N/A,
פקיעין (בוקייעה),5.0,הבטחת_הכנסה,7.449267916773697,7.666751852798364,7.856056766345666,,N/A,-1.0345616130319806
פרדס חנה-כרכור,,הבטחת_הכנסה,6.115063022588294,5.337935463156205,4.600927983779779,-24.76074299178088,↓ יורדת,
פתח תקווה,7.0,הבטחת_הכנסה,5.959751761494066,4.809775543807956,4.5080994801665195,-24.357596413774587,↓ יורדת,-0.36839477639730445
צפת,2.0,הבטחת_הכנסה,22.82708609947911,19.23571465308851,14.69281045751634,-35.63431445658054,↓ יורדת,0.6112194919404215
קדימה-צורן,8.0,הבטחת_הכנסה,3.2983508245877062,3.417894576940605,2.6703288319218736,-19.04048495945956,↓ יורדת,0.34028378883656357
קלנסווה,2.0,הבטחת_הכנסה,9.542248651638777,7.439469768700121,6.522896698615549,-31.6419332932043,↓ יורדת,-0.927455458563711
קצר א-סר,,הבטחת_הכנסה,78.74762808349146,60.55209260908281,53.2994923857868,-32.316066295639416,↓ יורדת,
קצרין,5.0,הבטחת_הכנסה,13.062098501070663,11.4743450963412,9.501187648456057,-27.26139947821346,↓ יורדת,-0.6871246550738896
קריית אונו,8.0,הבטחת_הכנסה,3.1387029771520885,2.139457712963367,1.5785319652722967,-49.7075073123172,↓ יורדת,-0.6082247773411232
קריית ארבע,3.0,הבטחת_הכנסה,16.510596352883194,13.75921375921376,11.494252873563218,-30.38256990907532,↓ יורדת,-0.1628765222682336
קריית אתא,6.0,הבטחת_הכנסה,15.970951171990318,12.72159726721244,11.972684541933958,-25.03461808253773,↓ יורדת,0.6541963716126484
קריית ביאליק,7.0,הבטחת_הכנסה,14.957620076450057,12.75688092210509,11.499798954563731,-23.11745521154447,↓ יורדת,1.8978201545634767
קריית גת,4.0,הבטחת_הכנסה,21.19454997286412,17.44649284281672,15.93349497748528,-24.822678481565745,↓ יורדת,0.39333810447686557
קריית טבעון,8.0,הבטחת_הכנסה,3.2638450200042115,3.297609233305853,2.3949705618201778,-26.621192270425652,↓ יורדת,0.10106375996725929
קריית ים,5.0,הבטחת_הכנסה,24.129505192425167,23.2967032967033,19.905339054275224,-17.506227767472044,↓ יורדת,1.51013925497813
קריית מוצקין,7.0,הבטחת_הכנסה,12.755580566497843,11.94007712844853,10.997556098644745,-13.782394761948327,↓ יורדת,1.7350285095249691
קריית מלאכי,3.0,הבטחת_הכנסה,23.45679012345679,19.93287211452839,17.97813107935869,-23.35638855641822,↓ יורדת,1.3504316461773518
קריית עקרון,6.0,הבטחת_הכנסה,12.324492979719189,9.791332263242376,9.82640026203734,-20.26933458270968,↓ יורדת,0.14240598287029205
קריית שמונה,5.0,הבטחת_הכנסה,21.932221918556984,21.91395255327704,12.577756511039716,-42.65169959639337,↓ יורדת,-0.037380772572920024
קרני שומרון,6.0,הבטחת_הכנסה,3.808798324128737,3.541472506989748,,,N/A,
ראמה,4.0,הבטחת_הכנסה,11.835431147848958,7.168458781362007,5.6274620146314005,-52.45241221605882,↓ יורדת,-0.8646111804022925
ראש העין,7.0,הבטחת_הכנסה,4.281253147980256,2.989790957705396,2.9561112832860514,-30.95219597839851,↓ יורדת,-0.871439685195912
ראש פינה,7.0,הבטחת_הכנסה,9.561304836895388,,,,N/A,
ראשון לציון,7.0,הבטחת_הכנסה,4.826408336272049,3.584278992526986,3.1396305747460285,-34.948923588775735,↓ יורדת,-0.8119556985130032
רהט,1.0,הבטחת_הכנסה,27.010164556632958,19.29930231390855,16.333762104701115,-39.5273506370031,↓ יורדת,-0.8242073638545361
רומת הייב,,הבטחת_הכנסה,13.698630136986301,,,,N/A,
רחובות,7.0,הבטחת_הכנסה,7.842327933133835,6.546915322324345,5.792821444797819,-26.133904445347806,↓ יורדת,0.0480213051351087
ריינה,2.0,הבטחת_הכנסה,14.503602507719659,12.47207743857037,10.614731401144546,-26.813139042560152,↓ יורדת,-0.15682265334888792
רכסים,2.0,הבטחת_הכנסה,8.131352619233777,6.635802469135803,4.668674698795181,-42.58427942539388,↓ יורדת,-1.2766690522432038
רמלה,4.0,הבטחת_הכנסה,12.395509384856306,10.82411359874554,10.123344388805792,-18.33054960070004,↓ יורדת,-0.31584600199873164
רמת גן,8.0,הבטחת_הכנסה,4.153852725098241,3.319510656559912,3.2217153844580357,-22.440307885931592,↓ יורדת,0.819305925949541
רמת השרון,9.0,הבטחת_הכנסה,1.7132822204137577,1.746613274260884,1.7462165308498254,1.922293364377185,→ יציבה,-0.7071067811865475
רעננה,8.0,הבטחת_הכנסה,1.953125,1.177856301531213,1.0079064662799293,-48.39518892646762,↓ יורדת,-1.1039609260760095
שבלי - אום אל-גנם,3.0,הבטחת_הכנסה,11.636543698935379,9.238998298079261,7.220216606498195,-37.95222367309316,↓ יורדת,-1.1604174676550476
שגב-שלום,1.0,הבטחת_הכנסה,52.88916956109883,42.85281647486372,37.106555010106845,-29.8409195719353,↓ יורדת,0.2263873168464276
שדרות,5.0,הבטחת_הכנסה,21.02510460251046,11.85350041124389,10.626552580734197,-49.45778971551297,↓ יורדת,-0.4494576263193995
שוהם,9.0,הבטחת_הכנסה,1.149814000676361,,,,N/A,
שייח' דנון,,הבטחת_הכנסה,31.26744835287549,23.61339923119165,17.954298150163222,-42.57830716617441,↓ יורדת,
שלומי,6.0,הבטחת_הכנסה,29.6045675618524,19.4884287454324,14.245014245014245,-51.88237688237688,↓ יורדת,1.1960428143151411
שעב,2.0,הבטחת_הכנסה,27.680951404551976,24.4345718901454,19.353551476456502,-30.0835032957938,↓ יורדת,1.488996867352423
