Branch,Municipality,Entity_Type,Cluster,Pop_2025,Rate_2023,Rate_2024,Rate_2025,Change_23_24_Pct,Change_24_25_Pct,Cumulative_Change_Pct,Trend,Z_Score_Cluster,Small_Pop_Flag,Benefit_Type,Benefit,Cluster_Average_Rate_2025,Gap_from_Cluster_Pct,Operational_Status
פתח תקוה,אורנית,רשות מקומית,8.0,9325.0,119.8801198801199,147.0037453183521,141.9642857142857,22.62562421972535,-3.428116469517756,18.421875,↑ עולה,-1.042170688209085,False,סיעוד,גמלת סיעוד,183.7634800562338,-22.746192186367526,🔵 נמוך מהאשכול
חולון,אזור,רשות מקומית,7.0,12471.0,44.8187268055952,,19.67164620618252,,,-56.10842250939022,↓ יורדת,1.61153599798084,False,אבטלה,דמי אבטלה,16.460595445179,19.50750063506345,🔴 גבוה מהאשכול
חולון,אזור,רשות מקומית,7.0,12471.0,7.279474735940622,6.284712072493424,4.141399201301582,-13.66530827472759,-34.10359689463855,-43.10854352094336,↓ יורדת,-0.4872530954932992,False,הבטחת_הכנסה,הבטחת הכנסה,5.644666682737954,-26.63164303453981,🔵 נמוך מהאשכול
חולון,אזור,רשות מקומית,7.0,12471.0,906.312625250501,961.5571776155718,899.7175141242938,6.09552938201666,-6.431199821587878,-0.7276861143123098,→ יציבה,-0.24303206470035577,False,זקנה,קצבת זקנה,904.2211621052404,-0.4980692965049719,⚪ תואם אשכול
חולון,אזור,רשות מקומית,7.0,12471.0,61.49137451307735,71.40872464573494,84.4952593418851,16.12803455962504,18.32624061145698,37.40993759037785,↑ עולה,1.503296454627822,False,ילד_נכה,גמלת ילד נכה,63.95207670536288,32.1227764520734,🔴 גבוה מהאשכול
חולון,אזור,רשות מקומית,7.0,12471.0,130.755795490632,130.6818181818182,129.1796968968006,-0.0565766959209596,-1.149449331143909,-1.205375706612022,→ יציבה,-0.1490960769620711,False,ילדים,קצבת ילדים,131.38449753286554,-1.6781284531026237,⚪ תואם אשכול
חולון,אזור,רשות מקומית,7.0,12471.0,,,,,,,,,False,מזונות,מזונות,0.8677707827413528,,⚪ ללא סיווג
חולון,אזור,רשות מקומית,7.0,12471.0,6.906954588758336,,7.21674284339668,,,4.485164201637454,→ יציבה,1.222276946152295,False,ניידות,קצבת ניידות,5.929328306246733,21.71265395767705,🔴 גבוה מהאשכול
חולון,אזור,רשות מקומית,7.0,12471.0,33.66147983486821,34.09090909090909,35.60259802742362,1.275728987993153,4.434287547109292,5.766586026751887,↑ עולה,0.1249697992115918,False,נכות,נכות כללית,34.333352257740934,3.69683030120228,⚪ תואם אשכול
חולון,אזור,רשות מקומית,7.0,12471.0,265.0300601202405,271.5328467153284,277.7777777777778,2.45360341092542,2.299880525687005,4.809913883637891,→ יציבה,0.2465093878000196,False,סיעוד,גמלת סיעוד,261.24275076301353,6.329372572624628,⚪ תואם אשכול
עפולה,אחוזת ברק,רשות מקומית,,2456.0,21.43335565974548,,14.00933955970647,,,-34.63767511674448,↓ יורדת,,False,אבטלה,דמי אבטלה,,,⚪ ללא סיווג
עפולה,אחוזת ברק,רשות מקומית,,2456.0,,,,,,,,,False,הבטחת_הכנסה,הבטחת הכנסה,,,⚪ ללא סיווג
עפולה,אחוזת ברק,רשות מקומית,,2456.0,883.9779005524862,931.578947368421,881.7733990147783,5.384868421052632,-5.3463582978486555,-0.2493842364532028,→ יציבה,,False,זקנה,קצבת זקנה,,,⚪ ללא סיווג
עפולה,אחוזת ברק,רשות מקומית,,2456.0,39.75155279503106,41.50453955901427,50.39787798408489,4.40985732814526,21.42738726790451,26.78216180371353,↑ עולה,,False,ילד_נכה,גמלת ילד נכה,,,⚪ ללא סיווג
עפולה,אחוזת ברק,רשות מקומית,,2456.0,137.1520774505849,133.687653311529,137.6221498371335,-2.525972776682244,2.943051529550066,0.3427380724276574,→ יציבה,,False,ילדים,קצבת ילדים,,,⚪ ללא סיווג
עפולה,אחוזת ברק,רשות מקומית,,2456.0,,,,,,,,,False,מזונות,מזונות,,,⚪ ללא סיווג
עפולה,אחוזת ברק,רשות מקומית,,2456.0,,,,,,,,,False,ניידות,קצבת ניידות,,,⚪ ללא סיווג
עפולה,אחוזת ברק,רשות מקומית,,2456.0,16.94231544977814,21.25919869174162,26.05863192182411,25.47988942101778,22.57579553996492,53.80797270048082,↑ עולה,,False,נכות,נכות כללית,,,⚪ ללא סיווג
עפולה,אחוזת ברק,רשות מקומית,,2456.0,116.0220994475138,147.3684210526316,157.6354679802956,,6.966924700914845,,,,False,סיעוד,גמלת סיעוד,,,⚪ ללא סיווג
רמלה,אחיעזר,רשות מקומית,,2053.0,,,,,,,,,False,אבטלה,דמי אבטלה,,,⚪ ללא סיווג
רמלה,אחיעזר,רשות מקומית,,2053.0,,,,,,,,,False,הבטחת_הכנסה,הבטחת הכנסה,,,⚪ ללא סיווג
רמלה,אחיעזר,רשות מקומית,,2053.0,,962.9629629629628,866.3366336633663,,-10.03427265803502,,,,False,זקנה,קצבת זקנה,,,⚪ ללא סיווג
רמלה,אחיעזר,רשות מקומית,,2053.0,,24.330900243309,28.63961813842482,,17.70883054892603,,,,False,ילד_נכה,גמלת ילד נכה,,,⚪ ללא סיווג
רמלה,אחיעזר,רשות מקומית,,2053.0,,128.7032540067994,136.3857769118363,,5.969175343951338,,,,False,ילדים,קצבת ילדים,,,⚪ ללא סיווג
רמלה,אחיעזר,רשות מקומית,,2053.0,,,,,,,,,False,מזונות,מזונות,,,⚪ ללא סיווג
רמלה,אחיעזר,רשות מקומית,,2053.0,,,,,,,,,False,ניידות,קצבת ניידות,,,⚪ ללא סיווג
רמלה,אחיעזר,רשות מקומית,,2053.0,,21.85526954832443,21.43205065757428,,-1.936461546787906,,,,False,נכות,נכות כללית,,,⚪ ללא סיווג
רמלה,אחיעזר,רשות מקומית,,2053.0,,322.7513227513227,287.1287128712871,,-11.03716929069954,,,,False,סיעוד,גמלת סיעוד,,,⚪ ללא סיווג
באר שבע,אילת,רשות מקומית,6.0,57845.0,76.79354217898,,15.70924217958893,,,-79.54353747223178,↓ יורדת,-0.519519801880094,False,אבטלה,דמי אבטלה,17.234619908759164,-8.850660689041307,⚪ תואם אשכול
באר שבע,אילת,רשות מקומית,6.0,57845.0,13.39142521116219,10.24730154392677,8.456717479952927,-23.47863366040153,-17.47371301896608,-36.84975761277467,↓ יורדת,-0.184200557587834,False,הבטחת_הכנסה,הבטחת הכנסה,9.22919537284666,-8.369937591379312,⚪ תואם אשכול
באר שבע,אילת,רשות מקומית,6.0,57845.0,870.6672146869435,924.4432661717922,866.4218789566978,6.176418564719289,-6.276359982085918,-0.4875956804887953,→ יציבה,-0.4848457183406435,False,זקנה,קצבת זקנה,888.2421488041273,-2.4565677137486546,⚪ תואם אשכול
באר שבע,אילת,רשות מקומית,6.0,57845.0,57.20092915214867,68.24512534818942,81.14558472553699,19.30772167470271,18.90312210803175,41.86060598718243,↑ עולה,1.444599907830227,False,ילד_נכה,גמלת ילד נכה,62.38142966390599,30.07971308565244,🔴 גבוה מהאשכול
באר שבע,אילת,רשות מקומית,6.0,57845.0,116.6071092721459,118.3434000796109,117.6938369781312,1.489009390853413,-0.5488798708189196,0.9319566472134954,→ יציבה,-0.8706801125182337,False,ילדים,קצבת ילדים,122.81418938258024,-4.169186337662135,⚪ תואם אשכול
באר שבע,אילת,רשות מקומית,6.0,57845.0,2.085933626275925,2.232567799103512,2.091797043824013,7.029666283743532,-6.30532946574013,0.2810931984713223,→ יציבה,1.663269862122336,False,מזונות,מזונות,1.3242574099594862,57.96000294897414,🔴 גבוה מהאשכול
באר שבע,אילת,רשות מקומית,6.0,57845.0,5.266127515516269,,5.393724608868528,,,2.422977661978432,→ יציבה,-0.1346785778020805,False,ניידות,קצבת ניידות,5.547561856616933,-2.7730605214417494,⚪ תואם אשכול
באר שבע,אילת,רשות מקומית,6.0,57845.0,45.27501838015285,50.13758848064243,52.48508946322067,10.74007316719539,4.682117855517903,15.92505390617024,↑ עולה,1.457097263450675,False,נכות,נכות כללית,38.547416775183336,36.15721585009128,🔴 גבוה מהאשכול
באר שבע,אילת,רשות מקומית,6.0,57845.0,202.4934922592136,224.4167550371156,230.3114712585465,10.82665054234823,2.626682762815983,13.73771506875039,↑ עולה,-0.6108098985856751,False,סיעוד,גמלת סיעוד,282.5759838768315,-18.49573764239849,🔵 נמוך מהאשכול
נצרת,אכסאל,רשות מקומית,3.0,15937.0,27.46907108408471,,9.707756092628172,,,-64.65932152233303,↓ יורדת,-1.018045417066238,False,אבטלה,דמי אבטלה,14.030651739752772,-30.81036952030264,🔵 נמוך מהאשכול
נצרת,אכסאל,רשות מקומית,3.0,15937.0,15.93625498007968,13.1660152232051,10.51673576701385,-17.383254474388,-20.12210536960258,-34.00748306198806,↓ יורדת,-0.3910246421410313,False,הבטחת_הכנסה,הבטחת הכנסה,12.192109103372324,-13.74145623331953,⚪ תואם אשכול
נצרת,אכסאל,רשות מקומית,3.0,15937.0,655.6442417331813,948.4425349087004,699.6935648621043,44.658104889553094,-26.227099786339863,6.71847937114182,↑ עולה,-0.9286550251649706,False,זקנה,קצבת זקנה,774.3594924772294,-9.642282213944805,⚪ תואם אשכול
נצרת,אכסאל,רשות מקומית,3.0,15937.0,26.18501529051988,35.22771506422733,43.00651015979483,34.53387242046526,22.08146364697557,64.24092055185878,↑ עולה,-0.2372379720143801,False,ילד_נכה,גמלת ילד נכה,46.46122572820504,-7.435696140734762,⚪ תואם אשכול
נצרת,אכסאל,רשות מקומית,3.0,15937.0,144.8840033233208,141.9796086378317,140.1769467277405,-2.004634479216923,-1.269662543365317,-3.248844929468237,→ יציבה,0.0471502857304513,False,ילדים,קצבת ילדים,139.77008537842147,0.291093296693259,⚪ תואם אשכול
נצרת,אכסאל,רשות מקומית,3.0,15937.0,1.725570396881191,2.026470774491799,1.568676664365941,,-22.59070872811695,,,-0.7452060211891551,False,מזונות,מזונות,1.824414348900009,-14.017522098982582,⚪ תואם אשכול
נצרת,אכסאל,רשות מקומית,3.0,15937.0,10.28951236658784,,10.85524251741231,,,5.498124018602746,↑ עולה,2.385553404763119,False,ניידות,קצבת ניידות,6.35485391504391,70.81812835562727,🔴 גבוה מהאשכול
נצרת,אכסאל,רשות מקומית,3.0,15937.0,39.24074902537228,43.25248559305934,45.86810566606011,10.22339447469046,6.047328927196947,16.88896569329681,↑ עולה,0.0883711695338384,False,נכות,נכות כללית,45.05255310094902,1.8102249683468248,⚪ תואם אשכול
נצרת,אכסאל,רשות מקומית,3.0,15937.0,513.1128848346636,601.5037593984962,646.5781409601634,17.22639933166247,7.493615934627177,26.01089547156962,↑ עולה,1.118993438751902,False,סיעוד,גמלת סיעוד,488.8378380622278,32.268431495242744,🔴 גבוה מהאשכול
באר שבע,אל סייד,רשות מקומית,,3703.0,23.29594477998274,,,,,,,,False,אבטלה,דמי אבטלה,,,⚪ ללא סיווג
באר שבע,אל סייד,רשות מקומית,,3703.0,41.41501294219154,36.80501174628034,24.04526166902405,-11.13123205429391,-34.66851244394956,-41.94071192833568,↓ יורדת,,False,הבטחת_הכנסה,הבטחת הכנסה,,,⚪ ללא סיווג
באר שבע,אל סייד,רשות מקומית,,3703.0,833.3333333333334,1086.95652173913,689.6551724137931,30.4347826086956,-36.55172413793101,-17.241379310344826,↓ יורדת,,False,זקנה,קצבת זקנה,,,⚪ ללא סיווג
באר שבע,אל סייד,רשות מקומית,,3703.0,35.55332999499249,37.01945894636925,43.80530973451328,4.123745797041393,18.33049693669163,23.21014583073665,↑ עולה,,False,ילד_נכה,גמלת ילד נכה,,,⚪ ללא סיווג
באר שבע,אל סייד,רשות מקומית,,3703.0,105.2299936988028,109.7739947167596,114.5017553335134,4.318161446405683,4.306812946866335,8.810949529512408,↑ עולה,,False,ילדים,קצבת ילדים,,,⚪ ללא סיווג
באר שבע,אל סייד,רשות מקומית,,3703.0,,,,,,,,,False,מזונות,מזונות,,,⚪ ללא סיווג
באר שבע,אל סייד,רשות מקומית,,3703.0,,,,,,,,,False,ניידות,קצבת ניידות,,,⚪ ללא סיווג
באר שבע,אל סייד,רשות מקומית,,3703.0,19.53371140516698,20.83944819489287,21.60410477990818,6.684529952564463,3.669274626967847,10.59907834101383,↑ עולה,,False,נכות,נכות כללית,,,⚪ ללא סיווג
באר שבע,אל סייד,רשות מקומית,,3703.0,,,517.2413793103449,,,,,,False,סיעוד,גמלת סיעוד,,,⚪ ללא סיווג
באר שבע,אל קסום,מועצה אזורית,5.0,15004.0,,,,,,,,,False,אבטלה,דמי אבטלה,18.30485745969168,,⚪ ללא סיווג
באר שבע,אל קסום,מועצה אזורית,5.0,15004.0,,3.6,,,,,,,False,הבטחת_הכנסה,הבטחת הכנסה,12.754756285957944,,⚪ ללא סיווג
באר שבע,אל קסום,מועצה אזורית,5.0,15004.0,,416.89,,,,,,,False,זקנה,קצבת זקנה,886.0915108248973,,⚪ ללא סיווג
באר שבע,אל קסום,מועצה אזורית,5.0,15004.0,,4.27,,,,,,,False,ילד_נכה,גמלת ילד נכה,71.24979914008874,,⚪ ללא סיווג
באר שבע,אל קסום,מועצה אזורית,5.0,15004.0,,51.59,,,,,,,False,ילדים,קצבת ילדים,125.8373080020862,,⚪ ללא סיווג
באר שבע,אל קסום,מועצה אזורית,5.0,15004.0,,20.59,,,,,,,False,מזונות,מזונות,1.69926737868522,,⚪ ללא סיווג
באר שבע,אל קסום,מועצה אזורית,5.0,15004.0,,,,,,,,,False,ניידות,קצבת ניידות,6.799729239352774,,⚪ ללא סיווג
באר שבע,אל קסום,מועצה אזורית,5.0,15004.0,,7.0,,,,,,,False,נכות,נכות כללית,47.85880681899626,,⚪ ללא סיווג
באר שבע,אל קסום,מועצה אזורית,5.0,15004.0,,6.46,,,,,,,False,סיעוד,גמלת סיעוד,339.3828188998928,,⚪ ללא סיווג
נצרת,אל-בטוף,מועצה אזורית,5.0,8880.0,,,,,,,,,False,אבטלה,דמי אבטלה,18.30485745969168,,⚪ ללא סיווג
נצרת,אל-בטוף,מועצה אזורית,5.0,8880.0,,6.98,,,,,,,False,הבטחת_הכנסה,הבטחת הכנסה,12.754756285957944,,⚪ ללא סיווג
נצרת,אל-בטוף,מועצה אזורית,5.0,8880.0,,594.59,,,,,,,False,זקנה,קצבת זקנה,886.0915108248973,,⚪ ללא סיווג
נצרת,אל-בטוף,מועצה אזורית,5.0,8880.0,,8.78,,,,,,,False,ילד_נכה,גמלת ילד נכה,71.24979914008874,,⚪ ללא סיווג
נצרת,אל-בטוף,מועצה אזורית,5.0,8880.0,,23.99,,,,,,,False,ילדים,קצבת ילדים,125.8373080020862,,⚪ ללא סיווג
נצרת,אל-בטוף,מועצה אזורית,5.0,8880.0,,5.63,,,,,,,False,מזונות,מזונות,1.69926737868522,,⚪ ללא סיווג
נצרת,אל-בטוף,מועצה אזורית,5.0,8880.0,,,,,,,,,False,ניידות,קצבת ניידות,6.799729239352774,,⚪ ללא סיווג
נצרת,אל-בטוף,מועצה אזורית,5.0,8880.0,,14.53,,,,,,,False,נכות,נכות כללית,47.85880681899626,,⚪ ללא סיווג
נצרת,אל-בטוף,מועצה אזורית,5.0,8880.0,,16.89,,,,,,,False,סיעוד,גמלת סיעוד,339.3828188998928,,⚪ ללא סיווג
פתח תקוה,אלון מורה,רשות מקומית,,2131.0,,,,,,,,,False,אבטלה,דמי אבטלה,,,⚪ ללא סיווג
